X,sample,date.sampled,date.measured,absorbance.1,absorbance.2,species,temp,rep,notes,error_code,evap_volume,evap_relevant,date,day,meanabs,predicted_N,predicted_N_SE,n.fixed
543,2-24-2,2017-05-09,2017-06-30,0.032,0.03,2,24,2,,,19.45454545,evap,2017-05-09,28,0.031,3.3507989083539185,0.1147805960870265,3.3507989083539185
555,2-24-3,2017-05-09,2017-06-30,0.039,0.04,2,24,3,,,19.45454545,evap,2017-05-09,28,0.0395,3.9628124873661523,0.11978372085232732,3.9628124873661523
567,2-24-4,2017-05-09,2017-06-30,0.017,0.017,2,24,4,,,19.45454545,evap,2017-05-09,28,0.017,2.342776542922003,0.13167565472818227,2.342776542922003
579,2-24-5,2017-05-09,2017-06-30,0.017,0.016,2,24,5,,,19.45454545,evap,2017-05-09,28,0.0165,2.3067757441565777,0.13276864020666013,2.3067757441565777
533,2-31-1,2017-05-09,2017-06-30,0.014,0.018,2,31,1,,,19.04545455,evap,2017-05-09,28,0.016,2.2707749453911523,0.13388884593824452,2.2707749453911523
545,2-31-2,2017-05-09,2017-06-30,0.041,0.037,2,31,2,,,19.04545455,evap,2017-05-09,28,0.039,3.9268116886007274,0.11917083284130124,3.9268116886007274
557,2-31-3,2017-05-09,2017-06-30,0.036,0.035,2,31,3,,,19.04545455,evap,2017-05-09,28,0.035500000000000004,3.6748060972427483,0.11596331271336507,3.6748060972427483
569,2-31-4,2017-05-09,2017-06-30,0.024,0.023,2,31,4,,,19.04545455,evap,2017-05-09,28,0.0235,2.8107869268725354,0.12025676182220077,2.8107869268725354
581,2-31-5,2017-05-09,2017-06-30,0.038,0.034,2,31,5,,,19.04545455,evap,2017-05-09,28,0.036000000000000004,3.710806896008174,0.11630219252344916,3.710806896008174
535,2-38-1,2017-05-09,2017-06-30,0.034,0.03,2,38,1,,,18.64,evap,2017-05-09,28,0.032,3.4228005058847693,0.11474967723994824,3.4228005058847693
547,2-38-2,2017-05-09,2017-06-30,0.041,0.039,2,38,2,,,18.91,evap,2017-05-09,28,0.04,3.998813286131578,0.12043367316696148,3.998813286131578
559,2-38-3,2017-05-09,2017-06-30,0.031,0.03,2,38,3,,,18.5,evap,2017-05-09,28,0.0305,3.3147981095884926,0.11485926105013257,3.3147981095884926
571,2-38-4,2017-05-09,2017-06-30,0.03,0.029,2,38,4,,,18.64,evap,2017-05-09,28,0.0295,3.242796512057642,0.11514257023846218,3.242796512057642
583,2-38-5,2017-05-09,2017-06-30,0.015,0.016,2,38,5,,,18.5,evap,2017-05-09,28,0.0155,2.2347741466257265,0.13503559449694624,2.2347741466257265
707,2002-03-01,2017-05-16,2017-07-06,0.05,0.044,2,3,1,,,NA,,2017-05-16,35,0.047,3.054829846689873,0.08103920071745827,3.054829846689873
719,2002-03-02,2017-05-16,2017-07-06,0.04,0.04,2,3,2,,,NA,,2017-05-16,35,0.04,2.6101321031614866,0.0859533031742467,2.6101321031614866
731,2002-03-03,2017-05-16,2017-07-06,0.045,0.047,2,3,3,,,NA,,2017-05-16,35,0.046,2.991301597614389,0.08151818542121686,2.991301597614389
743,2002-03-04,2017-05-16,2017-07-06,0.047,0.047,2,3,4,,,NA,,2017-05-16,35,0.047,3.054829846689873,0.08103920071745827,3.054829846689873
755,2002-03-05,2017-05-16,2017-07-06,0.039,0.039,2,3,5,,,NA,,2017-05-16,35,0.039,2.5466038540860025,0.08693499342910917,2.5466038540860025
709,2002-10-01,2017-05-16,2017-07-06,0.024,0.02,2,10,1,,,NA,,2017-05-16,35,0.022,1.4666236198027782,0.11158307505853582,1.4666236198027782
721,2002-10-02,2017-05-16,2017-07-06,0.015,0.014,2,10,2,,,NA,,2017-05-16,35,0.014499999999999999,0.9901617517366499,0.12575835742015926,0.9901617517366499
757,2002-10-05,2017-05-16,2017-07-06,0.029,0.031,2,10,5,,,NA,,2017-05-16,35,0.03,1.9748496124066486,0.09836527890314357,1.9748496124066486
711,2-17-1,2017-05-16,2017-07-06,0.018,0.014,2,17,1,,,NA,,2017-05-16,35,0.016,1.0854541253498755,0.12281382282120912,1.0854541253498755
723,2-17-2,2017-05-16,2017-07-06,0.026,0.026,2,17,2,,,NA,,2017-05-16,35,0.026,1.7207366161047133,0.10468176640940127,1.7207366161047133
735,2-17-3,2017-05-16,2017-07-06,0.024,0.024,2,17,3,,,NA,,2017-05-16,35,0.024,1.5936801179537459,0.10806609848630722,1.5936801179537459
747,2-17-4,2017-05-16,2017-07-06,0.044,0.044,2,17,4,,,NA,,2017-05-16,35,0.044,2.8642450994634214,0.08270615598466534,2.8642450994634214
759,2-17-5,2017-05-16,2017-07-06,0.049,0.048,2,17,5,0.6ml,low_vol,NA,,2017-05-16,35,0.0485,3.1501222203030985,0.08046840203505388,3.1501222203030985
713,2-24-1,2017-05-16,2017-07-06,0.028,0.026,2,24,1,,,NA,evap,2017-05-16,35,0.027,1.7842648651801971,0.10304344640546093,1.7842648651801971
725,2-24-2,2017-05-16,2017-07-06,0.03,0.032,2,24,2,,,NA,evap,2017-05-16,35,0.031,2.0383778614821324,0.09689117243703192,2.0383778614821324
737,2-24-3,2017-05-16,2017-07-06,0.014,0.014,2,24,3,,,NA,evap,2017-05-16,35,0.014,0.958397627198908,0.12675055175206576,0.958397627198908
749,2-24-4,2017-05-16,2017-07-06,0.019,0.02,2,24,4,0.550ml,low_vol,NA,evap,2017-05-16,35,0.0195,1.3078029971140688,0.11614742856516076,1.3078029971140688
761,2-24-5,2017-05-16,2017-07-06,0.024,0.025,2,24,5,,,NA,evap,2017-05-16,35,0.0245,1.625444242491488,0.10720708092809991,1.625444242491488
715,2-31-1,2017-05-16,2017-07-06,0.025,0.025,2,31,1,,,NA,evap,2017-05-16,35,0.025,1.6572083670292297,0.10635654885135894,1.6572083670292297
727,2-31-2,2017-05-16,2017-07-06,0.035,0.034,2,31,2,,,NA,evap,2017-05-16,35,0.0345,2.260726733246326,0.09210776998387026,2.260726733246326
739,2-31-3,2017-05-16,2017-07-06,0.035,0.037,2,31,3,,,NA,evap,2017-05-16,35,0.036000000000000004,2.3560191068595517,0.09025297065136027,2.3560191068595517
751,2-31-4,2017-05-16,2017-07-06,0.05,0.05,2,31,4,,,NA,evap,2017-05-16,35,0.05,3.2454145939163244,0.08007809881362356,3.2454145939163244
763,2-31-5,2017-05-16,2017-07-06,0.035,0.034,2,31,5,,,NA,evap,2017-05-16,35,0.0345,2.260726733246326,0.09210776998387026,2.260726733246326
717,2-38-1,2017-05-16,2017-07-06,0.017,0.017,2,38,1,,,NA,evap,2017-05-16,35,0.017,1.1489823744253593,0.12087880612193777,1.1489823744253593
729,2-38-2,2017-05-16,2017-07-06,0.026,0.024,2,38,2,,,NA,evap,2017-05-16,35,0.025,1.6572083670292297,0.10635654885135894,1.6572083670292297
741,2-38-3,2017-05-16,2017-07-06,0.034,0.032,2,38,3,,,NA,evap,2017-05-16,35,0.033,2.1654343596331,0.09408299730443659,2.1654343596331
753,2-38-4,2017-05-16,2017-07-06,0.031,0.031,2,38,4,,,NA,evap,2017-05-16,35,0.031,2.0383778614821324,0.09689117243703192,2.0383778614821324
765,2-38-5,2017-05-16,2017-07-06,0.024,0.025,2,38,5,,,NA,evap,2017-05-16,35,0.0245,1.625444242491488,0.10720708092809991,1.625444242491488
991,2002-10-01,2017-05-30,2017-07-12,0.032,0.035,2,10,1,700ul,low_vol,NA,,2017-05-30,49,0.0335,2.48468048053768,0.1009946906037693,2.48468048053768
992,2002-10-02,2017-05-30,2017-07-12,0.02,0.02,2,10,2,700ul,low_vol,NA,,2017-05-30,49,0.02,1.471826913919539,0.12690366955143398,1.471826913919539
984,2002-10-03,2017-05-30,2017-07-12,0.03,0.03,2,10,3,,,NA,,2017-05-30,49,0.03,2.2220888151181617,0.10642763509785802,2.2220888151181617
994,2002-10-05,2017-05-30,2017-07-12,0.023,0.022,2,10,5,700ul,low_vol,NA,,2017-05-30,49,0.0225,1.6593923892191946,0.12121771757595787,1.6593923892191946
958,2002-10-01,2017-06-06,2017-07-12,0.065,0.065,2,10,1,,,NA,,2017-06-06,56,0.065,4.8480054693133425,0.11305274906176245,4.8480054693133425
959,2002-10-02,2017-06-06,2017-07-12,0.033,0.035,2,10,2,,,NA,,2017-06-06,56,0.034,2.522193575597611,0.1003096231370944,2.522193575597611
960,2002-10-03,2017-06-06,2017-07-12,0.046,0.046,2,10,3,,,NA,,2017-06-06,56,0.046,3.4225078570359586,0.09210484399958009,3.4225078570359586
993,2002-10-04,2017-06-06,2017-07-12,NA,NA,2,10,4,missing,,NA,,2017-06-06,56,NA,NA,NA,NA
961,2002-10-05,2017-06-06,2017-07-12,0.041,0.042,2,10,5,,,NA,,2017-06-06,56,0.0415,3.0848900014965785,0.09319782838615043,3.0848900014965785
828,2002-03-01,2017-05-23,2017-07-14,0.041,0.04,2,3,1,,,NA,,2017-05-23,42,0.0405,3.009863811376716,0.0937780059014304,3.009863811376716
852,2002-03-02,2017-05-23,2017-07-14,0.074,0.076,2,3,2,,,NA,,2017-05-23,42,0.075,5.598267370511965,0.13560799468437693,5.598267370511965
876,2002-03-03,2017-05-23,2017-07-14,0.07,0.071,2,3,3,,,NA,,2017-05-23,42,0.07050000000000001,5.260649514972585,0.12482000238093821,5.260649514972585
900,2002-03-04,2017-05-23,2017-07-14,0.073,0.073,2,3,4,,,NA,,2017-05-23,42,0.073,5.44821499027224,0.13070257070066033,5.44821499027224
924,2002-03-05,2017-05-23,2017-07-14,0.056,0.052,2,3,5,,,NA,,2017-05-23,42,0.054,4.022717377994857,0.09631862502211547,4.022717377994857
832,2002-10-01,2017-05-23,2017-07-14,0.034,0.032,2,10,1,,,NA,,2017-05-23,42,0.033,2.4471673854777487,0.10170351387870934,2.4471673854777487
856,2002-10-02,2017-05-23,2017-07-14,0.024,0.026,2,10,2,,,NA,,2017-05-23,42,0.025,1.8469578645188505,0.11587572215543515,1.8469578645188505
928,2002-10-05,2017-05-23,2017-07-14,0.022,0.021,2,10,5,,,NA,,2017-05-23,42,0.0215,1.5843661990993323,0.12345342062576063,1.5843661990993323
836,2-17-1,2017-05-23,2017-07-14,0.019,0.016,2,17,1,,,NA,,2017-05-23,42,0.0175,1.2842614386198832,0.13288943471521059,1.2842614386198832
860,2-17-2,2017-05-23,2017-07-14,0.018,0.024,2,17,2,,,NA,,2017-05-23,42,0.020999999999999998,1.5468531040394011,0.12459096404820036,1.5468531040394011
884,2-17-3,2017-05-23,2017-07-14,0.033,0.031,2,17,3,,,NA,,2017-05-23,42,0.032,2.3721411953578864,0.10319045329956618,2.3721411953578864
908,2-17-4,2017-05-23,2017-07-14,0.033,0.032,2,17,4,,,NA,,2017-05-23,42,0.0325,2.4096542904178175,0.1024355998141423,2.4096542904178175
932,2-17-5,2017-05-23,2017-07-14,0.045,0.043,2,17,5,,,NA,,2017-05-23,42,0.044,3.272455476796234,0.09228009121104115,3.272455476796234
840,2-24-1,2017-05-23,2017-07-14,0.05,0.047,2,24,1,,,NA,evap,2017-05-23,42,0.0485,3.6100733323356144,0.09258909172162526,3.6100733323356144
864,2-24-2,2017-05-23,2017-07-14,0.022,0.022,2,24,2,,,NA,evap,2017-05-23,42,0.022,1.6218792941592635,0.12232888446651738,1.6218792941592635
888,2-24-3,2017-05-23,2017-07-14,0.032,0.034,2,24,3,,,NA,evap,2017-05-23,42,0.033,2.4471673854777487,0.10170351387870934,2.4471673854777487
912,2-24-4,2017-05-23,2017-07-14,0.044,0.039,2,24,4,,,NA,evap,2017-05-23,42,0.041499999999999995,3.084890001496578,0.09319782838615043,3.084890001496578
936,2-24-5,2017-05-23,2017-07-14,0.072,0.069,2,24,5,0.5ml,low_vol,NA,evap,2017-05-23,42,0.07050000000000001,5.260649514972585,0.12482000238093821,5.260649514972585
868,2-31-2,2017-05-23,2017-07-14,0.048,0.051,2,31,2,,,NA,evap,2017-05-23,42,0.0495,3.685099522455477,0.09299949534840937,3.685099522455477
892,2-31-3,2017-05-23,2017-07-14,0.041,0.044,2,31,3,,,NA,evap,2017-05-23,42,0.042499999999999996,3.1599161916164404,0.09273853954242639,3.1599161916164404
916,2-31-4,2017-05-23,2017-07-14,0.04,0.043,2,31,4,,,NA,evap,2017-05-23,42,0.041499999999999995,3.084890001496578,0.09319782838615043,3.084890001496578
940,2-31-5,2017-05-23,2017-07-14,0.03,0.031,2,31,5,,,NA,evap,2017-05-23,42,0.0305,2.259601910178093,0.10558666248212308,2.259601910178093
848,2-38-1,2017-05-23,2017-07-14,0.044,0.043,2,38,1,,,NA,evap,2017-05-23,42,0.0435,3.2349423817363028,0.09240194203885665,3.2349423817363028
872,2-38-2,2017-05-23,2017-07-14,0.043,0.04,2,38,2,,,NA,evap,2017-05-23,42,0.041499999999999995,3.084890001496578,0.09319782838615043,3.084890001496578
896,2-38-3,2017-05-23,2017-07-14,0.042,0.039,2,38,3,,,NA,evap,2017-05-23,42,0.0405,3.009863811376716,0.0937780059014304,3.009863811376716
920,2-38-4,2017-05-23,2017-07-14,0.033,0.031,2,38,4,,,NA,evap,2017-05-23,42,0.032,2.3721411953578864,0.10319045329956618,2.3721411953578864
944,2-38-5,2017-05-23,2017-07-14,0.019,0.026,2,38,5,,,NA,evap,2017-05-23,42,0.0225,1.6593923892191946,0.12121771757595787,1.6593923892191946
155,2003-03-01,2017-04-21,2017-06-28,0.031,0.028,3,3,1,,,NA,,2017-04-21,7,0.0295,3.242796512057642,0.11514257023846218,3.242796512057642
179,2003-03-02,2017-04-21,2017-06-28,0.082,0.082,3,3,2,,,NA,,2017-04-21,7,0.082,7.022880382427323,0.2493346054283653,7.022880382427323
203,2003-03-03,2017-04-21,2017-06-28,0.054,0.054,3,3,3,,,NA,,2017-04-21,7,0.054,5.0068356515634935,0.1510131065045585,5.0068356515634935
227,2003-03-04,2017-04-21,2017-06-28,0.056,0.058,3,3,4,,,NA,,2017-04-21,7,0.057,5.222840444156047,0.15990865922849926,5.222840444156047
251,2003-03-05,2017-04-21,2017-06-28,0.038,0.036,3,3,5,,,NA,,2017-04-21,7,0.037,3.782808493539025,0.11710103576282675,3.782808493539025
159,2003-10-01,2017-04-21,2017-06-28,0.019,0.019,3,10,1,,,NA,,2017-04-21,7,0.019,2.4867797379837056,0.12758964555310978,2.4867797379837056
183,2003-10-02,2017-04-21,2017-06-28,0.044,0.048,3,10,2,,,NA,,2017-04-21,7,0.046,4.430822871316685,0.1308918275404979,4.430822871316685
207,2003-10-03,2017-04-21,2017-06-28,0.044,0.04,3,10,3,,filter_off,NA,,2017-04-21,7,0.041999999999999996,4.14281648119328,0.12339191115592828,4.14281648119328
231,2003-10-04,2017-04-21,2017-06-28,0.011,0.008,3,10,4,,,NA,,2017-04-21,7,0.0095,1.80276456144062,0.1506323969937232,1.80276456144062
255,2003-10-05,2017-04-21,2017-06-28,0.047,0.043,3,10,5,,,NA,,2017-04-21,7,0.045,4.358821273785834,0.1288325618841403,4.358821273785834
163,3-17-1,2017-04-21,2017-06-28,0,-0.001,3,17,1,,,NA,,2017-04-21,7,-5e-4,1.0827485861321091,0.18224366893568383,1.0827485861321091
187,3-17-2,2017-04-21,2017-06-28,0.041,0.043,3,17,2,,,NA,,2017-04-21,7,0.041999999999999996,4.14281648119328,0.12339191115592828,4.14281648119328
211,3-17-3,2017-04-21,2017-06-28,0.012,0.009,3,17,3,,,NA,,2017-04-21,7,0.010499999999999999,1.874766158971471,0.1478200249708849,1.874766158971471
235,3-17-4,2017-04-21,2017-06-28,0.019,0.018,3,17,4,,,NA,,2017-04-21,7,0.0185,2.4507789392182797,0.12856687577335402,2.4507789392182797
259,3-17-5,2017-04-21,2017-06-28,0.029,0.022,3,17,5,,,NA,,2017-04-21,7,0.025500000000000002,2.954790121934238,0.11792182501317741,2.954790121934238
167,3-24-1,2017-04-21,2017-06-28,-0.001,-0.002,3,24,1,,,19.63157895,evap,2017-04-21,7,-0.0015,1.0107469886012581,0.18568231685885014,1.0107469886012581
191,3-24-2,2017-04-21,2017-06-28,NA,0,3,24,2,,,19.63157895,evap,2017-04-21,7,NA,NA,NA,NA
215,3-24-3,2017-04-21,2017-06-28,0.014,0.015,3,24,3,,,19.63157895,evap,2017-04-21,7,0.014499999999999999,2.1627725490948757,0.1374060465206647,2.1627725490948757
239,3-24-4,2017-04-21,2017-06-28,0.01,0.013,3,24,4,,,19.63157895,evap,2017-04-21,7,0.0115,1.9467677565023223,0.1450865618215163,1.9467677565023223
263,3-24-5,2017-04-21,2017-06-28,0.017,0.014,3,24,5,,,19.63157895,evap,2017-04-21,7,0.0155,2.2347741466257265,0.13503559449694624,2.2347741466257265
171,3-31-1,2017-04-21,2017-06-28,0.008,0.008,3,31,1,,,19.08,evap,2017-04-21,7,0.008,1.6947621651443434,0.1549894800058761,1.6947621651443434
195,3-31-2,2017-04-21,2017-06-28,0.042,0.043,3,31,2,,,19.08,evap,2017-04-21,7,0.042499999999999996,4.1788172799587056,0.1242178768960703,4.1788172799587056
219,3-31-3,2017-04-21,2017-06-28,0.027,0.024,3,31,3,,,19.08,evap,2017-04-21,7,0.025500000000000002,2.954790121934238,0.11792182501317741,2.954790121934238
243,3-31-4,2017-04-21,2017-06-28,0.034,0.034,3,31,4,,,19.08,evap,2017-04-21,7,0.034,3.5668037009464717,0.11519298783025976,3.5668037009464717
267,3-31-5,2017-04-21,2017-06-28,0.057,0.057,3,31,5,,,19.08,evap,2017-04-21,7,0.057,5.222840444156047,0.15990865922849926,5.222840444156047
175,3-38-1,2017-04-21,2017-06-28,0.024,0.025,3,38,1,,,19.84210526,evap,2017-04-21,7,0.0245,2.882788524403386,0.11901372966578838,2.882788524403386
199,3-38-2,2017-04-21,2017-06-28,0.047,0.045,3,38,2,,,19.65789474,evap,2017-04-21,7,0.046,4.430822871316685,0.1308918275404979,4.430822871316685
223,3-38-3,2017-04-21,2017-06-28,0.026,0.023,3,38,3,,,19.65789474,evap,2017-04-21,7,0.0245,2.882788524403386,0.11901372966578838,2.882788524403386
247,3-38-4,2017-04-21,2017-06-28,0.044,0.045,3,38,4,,,19.84210526,evap,2017-04-21,7,0.0445,4.322820475020408,0.12784727001066354,4.322820475020408
271,3-38-5,2017-04-21,2017-06-28,0,0,3,38,5,,filter_off,19.65789474,evap,2017-04-21,7,0,1.1187493848975347,0.180539987561904,1.1187493848975347
284,2003-03-01,2017-04-28,2017-06-29,0.032,0.032,3,3,1,,,NA,,2017-04-28,14,0.032,3.4228005058847693,0.11474967723994824,3.4228005058847693
308,2003-03-02,2017-04-28,2017-06-29,0.042,0.039,3,3,2,,,NA,,2017-04-28,14,0.0405,4.034814084897004,0.12112009310541348,4.034814084897004
332,2003-03-03,2017-04-28,2017-06-29,0.038,0.034,3,3,3,,,NA,,2017-04-28,14,0.036000000000000004,3.710806896008174,0.11630219252344916,3.710806896008174
356,2003-03-04,2017-04-28,2017-06-29,0.039,0.04,3,3,4,,,NA,,2017-04-28,14,0.0395,3.9628124873661523,0.11978372085232732,3.9628124873661523
380,2003-03-05,2017-04-28,2017-06-29,0.032,0.031,3,3,5,,,NA,,2017-04-28,14,0.0315,3.3867997071193443,0.11474405473628274,3.3867997071193443
288,2003-10-01,2017-04-28,2017-06-29,0.011,0.011,3,10,1,,,NA,,2017-04-28,14,0.011,1.9107669577368966,0.14644315063099125,1.9107669577368966
312,2003-10-02,2017-04-28,2017-06-29,0.039,0.036,3,10,2,,,NA,,2017-04-28,14,0.0375,3.8188092923044508,0.11756017640931174,3.8188092923044508
336,2003-10-03,2017-04-28,2017-06-29,0.024,0.023,3,10,3,,,NA,,2017-04-28,14,0.0235,2.8107869268725354,0.12025676182220077,2.8107869268725354
360,2003-10-04,2017-04-28,2017-06-29,0.033,0.037,3,10,4,floatie in sample,floatie,NA,,2017-04-28,14,0.035,3.6388052984773234,0.11566528120085681,3.6388052984773234
384,2003-10-05,2017-04-28,2017-06-29,0.014,0.011,3,10,5,,,NA,,2017-04-28,14,0.0125,2.0187693540331733,0.14243655057765742,2.0187693540331733
292,3-17-1,2017-04-28,2017-06-29,NA,NA,3,17,1,,,NA,,2017-04-28,14,NA,NA,NA,NA
316,3-17-2,2017-04-28,2017-06-29,0.007,0.007,3,17,2,,,NA,,2017-04-28,14,0.007,1.6227605676134922,0.15798060911189887,1.6227605676134922
340,3-17-3,2017-04-28,2017-06-29,0.021,0.021,3,17,3,,,NA,,2017-04-28,14,0.021,2.6307829330454076,0.12399434171989418,2.6307829330454076
364,3-17-4,2017-04-28,2017-06-29,0.018,0.018,3,17,4,,,NA,,2017-04-28,14,0.018,2.414778140452854,0.12957408270944157,2.414778140452854
388,3-17-5,2017-04-28,2017-06-29,0.007,0.007,3,17,5,,,NA,,2017-04-28,14,0.007,1.6227605676134922,0.15798060911189887,1.6227605676134922
296,3-24-1,2017-04-28,2017-06-29,0.019,0.018,3,24,1,,,19.26315789,evap,2017-04-28,14,0.0185,2.4507789392182797,0.12856687577335402,2.4507789392182797
320,3-24-2,2017-04-28,2017-06-29,0.043,0.042,3,24,2,0.5ml,low_vol,19.26315789,evap,2017-04-28,14,0.042499999999999996,4.1788172799587056,0.1242178768960703,4.1788172799587056
344,3-24-3,2017-04-28,2017-06-29,0.012,0.013,3,24,3,0.5ml,low_vol,19.26315789,evap,2017-04-28,14,0.0125,2.0187693540331733,0.14243655057765742,2.0187693540331733
368,3-24-4,2017-04-28,2017-06-29,0.024,0.023,3,24,4,,,19.26315789,evap,2017-04-28,14,0.0235,2.8107869268725354,0.12025676182220077,2.8107869268725354
392,3-24-5,2017-04-28,2017-06-29,0.043,0.042,3,24,5,,,19.26315789,evap,2017-04-28,14,0.042499999999999996,4.1788172799587056,0.1242178768960703,4.1788172799587056
300,3-31-1,2017-04-28,2017-06-29,0.029,0.029,3,31,1,,,18.16,evap,2017-04-28,14,0.029,3.206795713292216,0.11534690504025893,3.206795713292216
324,3-31-2,2017-04-28,2017-06-29,0.034,0.034,3,31,2,,,18.16,evap,2017-04-28,14,0.034,3.5668037009464717,0.11519298783025976,3.5668037009464717
348,3-31-3,2017-04-28,2017-06-29,0.039,0.039,3,31,3,,,18.16,evap,2017-04-28,14,0.039,3.9268116886007274,0.11917083284130124,3.9268116886007274
372,3-31-4,2017-04-28,2017-06-29,0.03,0.034,3,31,4,,,18.16,evap,2017-04-28,14,0.032,3.4228005058847693,0.11474967723994824,3.4228005058847693
396,3-31-5,2017-04-28,2017-06-29,0.031,0.028,3,31,5,,,18.16,evap,2017-04-28,14,0.0295,3.242796512057642,0.11514257023846218,3.242796512057642
304,3-38-1,2017-04-28,2017-06-29,0.018,0.018,3,38,1,,,19.68421053,evap,2017-04-28,14,0.018,2.414778140452854,0.12957408270944157,2.414778140452854
328,3-38-2,2017-04-28,2017-06-29,0.037,0.039,3,38,2,,,19.81578947,evap,2017-04-28,14,0.038,3.8548100910698757,0.11805852382682698,3.8548100910698757
352,3-38-3,2017-04-28,2017-06-29,0.031,0.029,3,38,3,,,19.81578947,evap,2017-04-28,14,0.03,3.278797310823067,0.1149799631674632,3.278797310823067
376,3-38-4,2017-04-28,2017-06-29,0.034,0.031,3,38,4,,,19.68421053,evap,2017-04-28,14,0.0325,3.458801304650195,0.11479745740277023,3.458801304650195
400,3-38-5,2017-04-28,2017-06-29,0.026,0.025,3,38,5,,,19.81578947,evap,2017-04-28,14,0.025500000000000002,2.954790121934238,0.11792182501317741,2.954790121934238
405,2003-03-01,2017-05-05,2017-06-30,0.064,0.062,3,3,1,,,NA,,2017-05-05,21,0.063,5.654850029341153,0.17929748461520667,5.654850029341153
429,2003-03-02,2017-05-05,2017-06-30,0.075,0.074,3,3,2,,,NA,,2017-05-05,21,0.0745,6.48286840094594,0.22056364094619196,6.48286840094594
453,2003-03-03,2017-05-05,2017-06-30,0.058,0.059,3,3,3,,,NA,,2017-05-05,21,0.058499999999999996,5.3308428404523225,0.16457319229727724,5.3308428404523225
477,2003-03-04,2017-05-05,2017-06-30,0.051,0.05,3,3,4,,,NA,,2017-05-05,21,0.0505,4.7548300602055145,0.1414867206011578,4.7548300602055145
501,2003-03-05,2017-05-05,2017-06-30,0.05,0.054,3,3,5,,,NA,,2017-05-05,21,0.052000000000000005,4.862832456501792,0.14544630314475937,4.862832456501792
409,2003-10-01,2017-05-05,2017-06-30,0.027,0.029,3,10,1,,,NA,,2017-05-05,21,0.028,3.1347941157613652,0.11587982980320206,3.1347941157613652
433,2003-10-02,2017-05-05,2017-06-30,0.04,0.04,3,10,2,,,NA,,2017-05-05,21,0.04,3.998813286131578,0.12043367316696148,3.998813286131578
457,2003-10-03,2017-05-05,2017-06-30,0.047,0.045,3,10,3,,,NA,,2017-05-05,21,0.046,4.430822871316685,0.1308918275404979,4.430822871316685
481,2003-10-04,2017-05-05,2017-06-30,0.037,0.036,3,10,4,,,NA,,2017-05-05,21,0.0365,3.746807694773599,0.11668156472290074,3.746807694773599
505,2003-10-05,2017-05-05,2017-06-30,0.031,0.048,3,10,5,,,NA,,2017-05-05,21,0.0395,3.9628124873661523,0.11978372085232732,3.9628124873661523
413,3-17-1,2017-05-05,2017-06-30,0.034,0.031,3,17,1,,,NA,,2017-05-05,21,0.0325,3.458801304650195,0.11479745740277023,3.458801304650195
437,3-17-2,2017-05-05,2017-06-30,0.021,0.022,3,17,2,,,NA,,2017-05-05,21,0.0215,2.666783731810833,0.12317735276987242,2.666783731810833
461,3-17-3,2017-05-05,2017-06-30,0.026,0.027,3,17,3,,,NA,,2017-05-05,21,0.0265,3.0267917194650886,0.11698527967395196,3.0267917194650886
485,3-17-4,2017-05-05,2017-06-30,0.037,0.037,3,17,4,,,NA,,2017-05-05,21,0.037,3.782808493539025,0.11710103576282675,3.782808493539025
509,3-17-5,2017-05-05,2017-06-30,0.029,0.026,3,17,5,,,NA,,2017-05-05,21,0.0275,3.0987933169959394,0.11620784993632885,3.0987933169959394
417,3-24-1,2017-05-05,2017-06-30,0.032,0.032,3,24,1,,,19.89473684,evap,2017-05-05,21,0.032,3.4228005058847693,0.11474967723994824,3.4228005058847693
441,3-24-2,2017-05-05,2017-06-30,0.027,0.026,3,24,2,,,19.89473684,evap,2017-05-05,21,0.0265,3.0267917194650886,0.11698527967395196,3.0267917194650886
465,3-24-3,2017-05-05,2017-06-30,0.041,0.038,3,24,3,,,19.89473684,evap,2017-05-05,21,0.0395,3.9628124873661523,0.11978372085232732,3.9628124873661523
489,3-24-4,2017-05-05,2017-06-30,0.024,0.024,3,24,4,,,19.89473684,evap,2017-05-05,21,0.024,2.846787725637961,0.11961663584720056,2.846787725637961
513,3-24-5,2017-05-05,2017-06-30,0.055,0.053,3,24,5,,,19.89473684,evap,2017-05-05,21,0.054,5.0068356515634935,0.1510131065045585,5.0068356515634935
421,3-31-1,2017-05-05,2017-06-30,0.046,0.046,3,31,1,,,19.74,evap,2017-05-05,21,0.046,4.430822871316685,0.1308918275404979,4.430822871316685
445,3-31-2,2017-05-05,2017-06-30,0.054,0.052,3,31,2,,,19.74,evap,2017-05-05,21,0.053,4.934834054032642,0.14819054550503066,4.934834054032642
469,3-31-3,2017-05-05,2017-06-30,0.046,0.044,3,31,3,,,19.74,evap,2017-05-05,21,0.045,4.358821273785834,0.1288325618841403,4.358821273785834
493,3-31-4,2017-05-05,2017-06-30,0.037,0.033,3,31,4,,,19.74,evap,2017-05-05,21,0.035,3.6388052984773234,0.11566528120085681,3.6388052984773234
517,3-31-5,2017-05-05,2017-06-30,0.049,0.043,3,31,5,,,19.74,evap,2017-05-05,21,0.046,4.430822871316685,0.1308918275404979,4.430822871316685
425,3-38-1,2017-05-05,2017-06-30,0.029,0.029,3,38,1,,,19.52631579,evap,2017-05-05,21,0.029,3.206795713292216,0.11534690504025893,3.206795713292216
